"001","BARBAN01","BAR EMERGENCY","BA241/S","NAVY","28","BAR MT1/S","NAVY","28","1"
"001","BARBAN01","BAR EMERGENCY","BA241/S","NAVY","30","BAR MT1/S","NAVY","30","1"
"001","BARBAN01","BAR EMERGENCY","BA241/S","NAVY","34","BAR MT1/S","NAVY","34","1"
"001","BARBAN01","BAR EMERGENCY","BA241/S","NAVY","36","BAR MT1/S","NAVY","36","1"
"001","BARBAN01","BAR EMERGENCY","BA241/S","NAVY","40","BAR MT1/S","NAVY","40","1"
"001","BARBAN01","BAR EMERGENCY","BA241/S","NAVY","44","BAR MT1/S","NAVY","44","1"
"001","BARBAN01","BAR EMERGENCY","BA241/S","NAVY","46","BAR MT1/S","NAVY","46","1"
"001","BARBAN01","BAR EMERGENCY","BA241/U","NAVY","28","BAR MT1/UF","NAVY","28","1"
"001","BARBAN01","BAR EMERGENCY","BA241/U","NAVY","30","BAR MT1/UF","NAVY","30","1"
"001","BARBAN01","BAR EMERGENCY","BA241/U","NAVY","32","BAR MT1/UF","NAVY","32","1"
"001","BARBAN01","BAR EMERGENCY","BA241/U","NAVY","34","BAR MT1/UF","NAVY","34","1"
"001","BARBAN01","BAR EMERGENCY","BA241/U","NAVY","36","BAR MT1/UF","NAVY","36","1"
"001","BARBAN01","BAR EMERGENCY","BA241/U","NAVY","38","BAR MT1/UF","NAVY","38","1"
"001","BARBAN01","BAR EMERGENCY","BA241/U","NAVY","40","BAR MT1/UF","NAVY","40","1"
"001","BARBAN01","BAR EMERGENCY","BA241/U","NAVY","42","BAR MT1/UF","NAVY","42","1"
"001","BARBAN01","BAR EMERGENCY","BA241/U","NAVY","44","BAR MT1/UF","NAVY","44","1"
"001","BARBAN01","BAR EMERGENCY","BA241/U","NAVY","46","BAR MT1/UF","NAVY","46","1"
"001","BARBAN01","BAR EMERGENCY","BA241/U","NAVY","48","BAR MT1/UF","NAVY","48","1"
"001","BARBAN01","BAR EMERGENCY","BA242/L","NAVY","28","BAR MT1/L","NAVY","28","1"
"001","BARBAN01","BAR EMERGENCY","BA242/L","NAVY","30","BAR MT1/L","NAVY","30","1"
"001","BARBAN01","BAR EMERGENCY","BA242/L","NAVY","44","BAR MT1/L","NAVY","44","1"
"001","BARBAN01","BAR EMERGENCY","BA242/L","NAVY","46","BAR MT1/L","NAVY","46","1"
"001","BARBAN01","BAR EMERGENCY","BA242/L","NAVY","48","BAR MT1/L","NAVY","48","1"
"001","BARBAN01","BAR EMERGENCY","BA242/R","NAVY","28","BAR MT1/R","NAVY","28","1"
"001","BARBAN01","BAR EMERGENCY","BA242/S","NAVY","42","BAR MT1/S","NAVY","42","1"
"001","BARBAN01","BAR EMERGENCY","BA242/S","NAVY","46","BAR MT1/S","NAVY","46","1"
"001","BARBAN01","BAR EMERGENCY","BA242/S","NAVY","48","BAR MT1/S","NAVY","48","1"
"001","BARBAN01","BAR EMERGENCY","BA242/U","NAVY","28","BAR MT1/UF","NAVY","28","1"
"001","BARBAN01","BAR EMERGENCY","BA242/U","NAVY","30","BAR MT1/UF","NAVY","30","1"
"001","BARBAN01","BAR EMERGENCY","BA242/U","NAVY","36","BAR MT1/UF","NAVY","36","1"
"001","BARBAN01","BAR EMERGENCY","BA242/U","NAVY","38","BAR MT1/UF","NAVY","38","1"
"001","BARBAN01","BAR EMERGENCY","BA242/U","NAVY","40","BAR MT1/UF","NAVY","40","1"
"001","BARBAN01","BAR EMERGENCY","BA242/U","NAVY","42","BAR MT1/UF","NAVY","42","1"
"001","BARBAN01","BAR EMERGENCY","BA242/U","NAVY","44","BAR MT1/UF","NAVY","44","1"
"001","BARBAN01","BAR EMERGENCY","BA242/U","NAVY","46","BAR MT1/UF","NAVY","46","1"
"001","BARBAN01","BAR EMERGENCY","BA242/U","NAVY","48","BAR MT1/UF","NAVY","48","1"
"001","BARBAN01","BAR EMERGENCY","BA243/L","NAVY","28","BAR MT1/L","NAVY","28","1"
"001","BARBAN01","BAR EMERGENCY","BA243/L","NAVY","36","BAR MT1/L","NAVY","36","1"
"001","BARBAN01","BAR EMERGENCY","BA243/R","NAVY","28","BAR MT1/R","NAVY","28","1"
"001","BARBAN01","BAR EMERGENCY","BA243/R","NAVY","30","BAR MT1/R","NAVY","30","1"
"001","BARBAN01","BAR EMERGENCY","BA243/R","NAVY","34","BAR MT1/R","NAVY","34","1"
"001","BARBAN01","BAR EMERGENCY","BA243/S","NAVY","28","BAR MT1/S","NAVY","28","1"
"001","BARBAN01","BAR EMERGENCY","BA243/S","NAVY","30","BAR MT1/S","NAVY","30","1"
"001","BARBAN01","BAR EMERGENCY","BA243/S","NAVY","40","BAR MT1/S","NAVY","40","1"
"001","BARBAN01","BAR EMERGENCY","BA243/S","NAVY","42","BAR MT1/S","NAVY","42","1"
"001","BARBAN01","BAR EMERGENCY","BA243/S","NAVY","46","BAR MT1/S","NAVY","46","1"
"001","BARBAN01","BAR EMERGENCY","BA243/S","NAVY","48","BAR MT1/S","NAVY","48","1"
"001","BARBAN01","BAR EMERGENCY","BA243/U","NAVY","28","BAR MT1/UF","NAVY","28","1"
"001","BARBAN01","BAR EMERGENCY","BA243/U","NAVY","30","BAR MT1/UF","NAVY","30","1"
"001","BARBAN01","BAR EMERGENCY","BA243/U","NAVY","32","BAR MT1/UF","NAVY","32","1"
"001","BARBAN01","BAR EMERGENCY","BA243/U","NAVY","36","BAR MT1/UF","NAVY","36","1"
"001","BARBAN01","BAR EMERGENCY","BA243/U","NAVY","38","BAR MT1/UF","NAVY","38","1"
"001","BARBAN01","BAR EMERGENCY","BA243/U","NAVY","42","BAR MT1/UF","NAVY","42","1"
"001","BARBAN01","BAR EMERGENCY","BA243/U","NAVY","44","BAR MT1/UF","NAVY","44","1"
"001","BARBAN01","BAR EMERGENCY","BA243/U","NAVY","46","BAR MT1/UF","NAVY","46","1"
"001","BARBAN01","BAR EMERGENCY","BA243/U","NAVY","48","BAR MT1/UF","NAVY","48","1"
"001","BARBAN01","BAR EMERGENCY","BA252","NAVY","2XL","BAR JMP1","NAVY","L 42/44","1"
